id	url	prompt
img_2_0655	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwd2FqdmVhOWsyY254dHp1ZGp3eXduOWR6YnU5dGY1NXNxanNhNTM0OSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/An4Go9nsNdrarwXOyD/giphy.gif	When there's an equipment malfunction and it feels like your whole life is ______
img_2_0654	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaHM5bWxlYm94aHlmYW5qM29zbXk5Y2F0ZzlhM2RyeTQzZHd5aDlneiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xUOxfokwIhet89WmzK/giphy.gif	The post-game interview where every question could be answered with ______
img_2_0653	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwb2dmMXJ0bGh5eG01bzk2b3Z2bGczdDJkaXRxYjN4dnlwdzFhanNrYyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/dcBPxIzCSoCT5HkshL/giphy.gif	When the team huddle turns into a debate club because ______
img_2_0652	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYXFsbTdsMnAwZm14anJreGs5NHljYXBkOHlrbzlpdGptc2c0emhrdSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/kymZ7N1DsatyBvdHLH/giphy.gif	Trying to look cool during a medal ceremony while ______
img_2_0651	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdHUyZ29rZHN3cjcydXJpaTR6MHRvZGZsaHhldjFvc3Vpd2g0dW9obiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Z58rFheOcJSM5LtX5e/giphy.gif	When you're faking an injury timeout to avoid ______
img_2_0650	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwM3I4ejhjNnFpM3FuOTk0Y2NhdnR3c252b2E0ajg3dWIybGltODhpcyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/dW6SH3HDxZjbzUT0kF/giphy.gif	When your cheer squad surprises everyone by ______
img_2_0649	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYzc2YjZ6Mm1sZmQ3ZTFlY3p1c3p2MWJqdTd5ZTJnaHhwcHJlcG5zdCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/If0rW75f7mnMee7co6/giphy.gif	When your rivalry match is so intense, you start thinking about ______
img_2_0648	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYzR6Yzd4ZzM1dmtxajhjZDg3aWQ2ZXFmem9kaGNudXppZjhyOWJhdCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/1hBUBeHdGb4U0y7SBC/giphy.gif	The moment playoff excitement hits and you suddenly regret ______
img_2_0647	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcjlyMXhtZWR6emxhMTdpcHZ0YXdrZHQ0cmRtcXJuZW42bjk1dHF0NSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/S9mt9l8abRN9cdDe89/giphy.gif	When your baseball slide ends up as a meme because ______
img_2_0646	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwb3d1c214ZXA0dndodmh2OGs2eXRjMm55ZnVzNGEwMmY0ZnFieW80aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/b8N7z4NF6pgHvADhau/giphy.gif	When your stunt fall was supposed to be epic but ended with ______
img_2_0645	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNHFtdXp3dG83MXhxMTMxM2NtbHRxemIzc3N6aHZ5ODdidGpnd200ZiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/yJD4nprAAticrnZQyR/giphy.gif	When your spike serve hits the snack table instead of the court because ______
img_2_0644	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwMnpiYWVwMXNkdGpxYnA1MjRvdmViYXVhOHYxNmJmMXAxNXF4MXB4aSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/gzoOh4SkStpZQxZTzG/giphy.gif	When your goal celebration goes viral because you accidentally ______
img_2_0643	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNzA4cTlsc2d0YjduZzJ3Y2lsMzhwZXRudGl6N3l5a3cydGhiOWlhdiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/lY8dYP62gg1tO5dJh5/giphy.gif	When you see your team on the scoreboard with zero points and everyone’s face is like ______
img_2_0642	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwb2ZtYnNtc2luNGcwNmluNGFjNDRlY25xZHAyYTNnamYyOTN5NTF5OCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/54ZNGdNgkZlJ7w5qr3/giphy.gif	That moment when your team makes a comeback win and you’re strutting around like ______
img_2_0641	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcWc3MnZnbmc5Y2VkZ3h6azE3eGlnMXhhNjV4NHZlazlxbHZseG80biZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fiZetb0HCrzO0dOxYh/giphy.gif	When dad is leading the outdoor tournament and suddenly decides to ______
img_2_0640	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaG40dWVvdDNtd2hieGdqb3M5dzJ2bnFwN25ia2V5NGhpYXVwdjQ5ZSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/fHWxJFKHFKLutYcDBk/giphy.gif	When the whole team is cheering for you but all you really want is ______
img_2_0639	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZjlhYXF4anZvYmJtZ3poeG9lNnZ3cmk0cjZibWRic3QxcDFweWxsNyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/XrCjnjnSIXw2DEz0ZC/giphy.gif	After a week of training montages, you realize your next opponent is ______
img_2_0638	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcDE5cjZ5MjJtbTc3NHFjb2tlejgwNnFncnl5cmIzMGRhOWl1MWQ4YiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3Gm15eZOsNk0tptIuG/giphy.gif	When you cross the finish line in first place and celebrate by ______
img_2_0637	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaGt0MmhpM3RiajlraHg1bG41ZW84azhuMXdmNnJocTB3NGh5ZmY4bCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/t0iSe43jX8JH0Hb95a/giphy.gif	Trying to have a civil sports debate but it always turns into ______
img_2_0636	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOGs2bmt3YXV0a28ycnZzOWM5Yjk1OGo2YnFobTB6M2RrNGYzZ2V3dCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/QZQ8gYVpIeJf709fav/giphy.gif	When the intense rivalry hits its peak and your only thought is ______
img_2_0635	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcWhtN2wyeGx6M2J6dm5sOXdmMXczYmVhYWI5a3NsanNrYnR1cmM5NyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/grQPc6R0VKTuUcazNu/giphy.gif	When you’re leading the formula race and your engine suddenly sounds like ______
img_2_0634	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcweWY1Y2R6M21maW83M3BoZXRpYW8xdmxwNGp5eWxpaWV0Z3ppOWoydyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/hqgw2TTe3jye0FrKbd/giphy.gif	In a drone racing league and thinking to yourself, this is just like ______
img_2_0633	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZWJkcDJnNDdjdHpxc2J5ZnNsbWo0OGUwYnE0Mm00MGRxMWZobm9zdyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Q5pX22ArK2BtWbTpMQ/giphy.gif	When you try that new snowboard trick and suddenly ______
img_2_0632	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwejJjb24yNG9kNzR3YXc5Ym82YXpiMzUxb3p6cjd6cmlrNGZtYjljbyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xT9IguGd9sn4dIbaiQ/giphy.gif	How I feel every Monday morning despite my perfect golf swing: ______
img_2_0631	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdTJiZjRiNGI4djFjZnNkNG8wc2l3aWY1c3phajZ5N3ZydHBuNDgwYiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/LzmjycvWt8Cm4/giphy.gif	When the championship battle is intense and someone yells ______
img_2_0630	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaDlzdTZvZHh2NW42MTBndHg4Yno4bG10Zm5mOHdxOTg2bG93bmVqdCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xUNd9IowwctgeB57oI/giphy.gif	When the coaches scuffle turns into a scene straight out of Hey Arnold: ______
img_2_0629	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwa29lOWFuc2E2b2g5b3o5OXg2N2d2N3B1a3BmcWMycG10YjYzNWwyaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/WsszSzwP1COOs/giphy.gif	That moment in a gymnastics routine where everyone holds their breath because ______
img_2_0628	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOGx4N3BwM3ZqcmN0bnVqOHlnc2tmMGJweXFsaW05MmZ0enk1NzFjYyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/O0h2trgzQ0fzWmJY5l/giphy.gif	Me at the open mic night hoping no one notices ______
img_2_0627	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwczQ5amFvMG1uM2FheGh5cDNvdWl5bDVsZHB6czRzeHFhcnB4NjV0dSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/r1asqEUURP4grxnGAk/giphy.gif	How it feels to step onto the red carpet at a film festival like ______
img_2_0626	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwamx1Y3Q1eHhqZzEybGVjZGI3ZTFqemlyYXNkbTVxcWdhZDBxaTdpaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ygx2z9nIBYSeFPqt75/giphy.gif	When the dance battle heats up and someone pulls a move even Jimmy Fallon would ______
img_2_0625	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcThmYndjNTJpeWdsYmNsMjA1cDlrejFpOTU5eTAyNjdiZWN4Z3J2MyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/guORMV0bEC3qetr3g5/giphy.gif	When the concert crowd goes wild and you're just trying to ______
img_2_0624	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwY3U5d2Z2OXJmc2lsN3lneXh1NXZ3cXVjN2g4Mnc5NTRzYmJwNzl1OCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/wJ3RSWBFeWH2jt1Jgt/giphy.gif	At karaoke night, there's always that one person who thinks they can sing like ______
img_2_0623	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdnFpeTd1amlpbDljeWdxZXg0emlhMmtkbXlnY3V3YTIxMWIxd29rYyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/y9vufmaX0J3WM/giphy.gif	When Key & Peele take over your sketch comedy group and everyone starts calling you ______
img_2_0622	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNnNpYzVlMmx2bjB2dDNqYWppd3I5NXoxemN2c3p3bXpvZ3lvYWE2eSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/xT1R9YlJxsmQn5ekQo/giphy.gif	When you try circus performance for the first time and accidentally become ______
img_2_0621	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwa3ZsdGxhNXRicmJ0dGYzbTd6YWJzMnYxMGMxcXJweW42NDlxbzI5biZlcD12MV9naWZzX3NlYXJjaCZjdD1n/l0HlTWGTnivm0bBrW/giphy.gif	When your theater audition goes so bad the director says ______
img_2_0620	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZjk5bWphcGthNDAxenkyeDloOG05Nm85emx4YXJsNmdncmN6ZDdrbSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/pbShKKCBXgNJmGFJAf/giphy.gif	Going to a puppet show and realizing it's just ______
img_2_0619	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOTJuNWNwYnVlOTkzbnJpOGxvMGE4NmdzZjA5dXJzN3doYjF1dDlibyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/10QoHS5CjW50Ri/giphy.gif	When stage fright hits so hard you forget your own name, like ______
img_2_0618	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcGE2azlmY2VweWhkdnQ4ZWdldWIxcjRteTdkZHR3dW1ybDJhdmMxZiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/21RxG4jjHQfBITbJy4/giphy.gif	When the live band plays so loud it feels like ______
img_2_0617	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZDg3ZXEza2M0c3lwejRoOXZ4ZndsbzF1eW5tMW12Nmk0Y2hmMXgzYSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/viP0AoJ0vsb2OXeSuB/giphy.gif	Winning an e-sports tournament and feeling like LeBron when he ______
img_2_0616	https://media2.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwcmRyaXIwaGE2ZGhxaGlldnJzdXpmeDR1dndwejNpa2EzejV2d2Z0MCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Tk8FFxJrEZHt8JK3lQ/giphy.gif	When the talent audition is announced and the only thing you've practiced is ______
img_2_0615	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaWJxaGc3Y3pzc2R6bTRkMXZlaWljaWJrbzlrdm53eWFqdXg4NDdhNiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/Tnchbhzt4fQQM/giphy.gif	At improv night, and you accidentally make the whole audience ______
img_2_0614	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwaHQ2ZDZtZ25nNnJ5YnR0bGUwczF1dmVmem44MjZzMXppazBibmJ4ciZlcD12MV9naWZzX3NlYXJjaCZjdD1n/IgLITpBjin8DbakUv0/giphy.gif	When the fashion runway is so fierce even the models start ______
img_2_0613	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYWM2NDkxMXNxaGQ4b3Y5cGkzenJyeHM2YjU3OXdmeXJpMG54NTJrZyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/QAVDGXmzBxY5ChOHKE/giphy.gif	When your punchline hits harder than expected, you end up ______
img_2_0612	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwOXJhcnhqdXp6a2VyYnUyYng1YTc2dHB3bW81cnd3aDNlZWhuN2pxcCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/WsdIIMbGGthBRaGkcA/giphy.gif	When the variety show gets wild and suddenly there's ______
img_2_0611	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZW5jZzIxa2E5dWtwbGI3aGtuajB4eXBnMnB6dmN5b3Q2bHQ3NWc3MyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/3oEjHLcg4QMU5umb9m/giphy.gif	POV: You finally hear your favorite band live and ______
img_2_0610	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwYWJmYm9haWNuZDJlZHJzdHNhMm8yNWozam5vNjI4Ymc2cWE5Zm8zNSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/e6TCk164RsBadZv8R5/giphy.gif	When your circus trick goes wrong and you turn a somersault into ______
img_2_0609	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdHg2Z3kwcm04MDFzY3Rob2Z5bWJ2MjN5bmFtN3gxeXpzem8ybTltdSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/ZvK3FvMqgugAUIhnmn/giphy.gif	When you accidentally join a flash mob thinking it's just ______
img_2_0608	https://media0.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwZDdqOXVkZjgzcnp4MG9wOGliYW1jcHp3dm9ld2d3aW1nNDl4Y2pvaSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/43W6MifFEj0k4coTE3/giphy.gif	When everyone else is rehearsing the play but you're still stuck trying to remember ______
img_2_0607	https://media4.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdHU0M284MjBibHk5Zzd1ZmpkNDlxNDkwcGloZTQ5eXIxeWQ5cmNrcCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/tmH5eUto7WumOdTvRG/giphy.gif	When you're at a movie premiere and forget to act surprised because ______
img_2_0606	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwbGZ4Z2M3NzRib3BlMm53OTBtcHo3MWkxejZua2RkNDU4cG85ZzZjeCZlcD12MV9naWZzX3NlYXJjaCZjdD1n/BiA0154sSljkA/giphy.gif	When swing dancing turns into swing twirling and next thing you know ______
img_2_0605	https://media1.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwNG02NTVmcDk2OGFmOTZhOGJqZ3NlMWZ3YmI5YmY2OWJyNGxia2M3ayZlcD12MV9naWZzX3NlYXJjaCZjdD1n/VZ0OYNnqQ5gNYHOBX0/giphy.gif	The face you make when you're the circus acrobat and someone says ______
img_2_0604	https://media3.giphy.com/media/v1.Y2lkPWE1YTU4ZDcwdnMzejVnMzUyZjBvcWhyZmxmNjNvZzQyc3lreXRuZ2Zuc2szaWozNiZlcD12MV9naWZzX3NlYXJjaCZjdD1n/oonHIDAl1cyMp9U8bo/giphy.gif	When the mime tries to communicate but all you see is ______
